classname,name,time_seconds,outcome
tests.test_mcp_normalize,test_manual_layout_only_gets_bounded_margin_adjustments,1.272,passed
tests.test_mcp_normalize,test_new_collisions_are_detected_and_an_unsolvable_width_exits_cleanly,6.536,passed
tests.test_mcp_normalize,test_missing_font_is_refused_not_silently_substituted,1.556,passed
tests.test_mcp_normalize,test_hopeless_width_exits_without_touching_the_originals,3.069,passed
tests.test_mcp_normalize,test_intentional_overlaps_are_not_interference,0.973,passed
tests.test_mcp_normalize,test_pre_existing_clipping_is_kept_and_reported_not_worsened,0.787,passed
tests.test_mcp_normalize,test_edits_beyond_the_contract_require_the_user_and_invalidate_the_report,1.944,passed
tests.test_mcp_normalize,test_other_sessions_and_source_files_are_isolated,2.274,passed
tests.test_mcp_normalize,test_repeating_the_same_request_does_not_drift,1.745,passed
tests.test_mcp_normalize,test_final_formats_are_verified_on_disk,1.209,passed
tests.test_mcp_normalize,test_original_artifact_mismatch_is_reported_not_replaced,0.857,passed
tests.test_mcp_normalize,test_the_tool_is_wired_through_the_real_stdio_server,1.862,passed
tests.test_mcp_normalize,test_a_file_that_fails_acceptance_is_not_published_and_the_transaction_rolls_back,1.792,passed
tests.test_mcp_normalize,test_evidence_snapshots_locate_the_first_deviation,1.785,passed
tests.test_mcp_normalize,test_a_figure_without_a_script_cannot_enter_the_transaction,0.064,passed
tests.test_mcp_resolver,test_candidate_priority_order,0.004,passed
tests.test_mcp_resolver,test_resolve_takes_the_first_candidate_that_actually_imports,0.003,passed
tests.test_mcp_resolver,test_frozen_cli_is_never_offered_as_an_interpreter,0.003,passed
tests.test_mcp_resolver,test_managed_runtime_wins_over_discovered,0.003,passed
tests.test_mcp_resolver,test_a_venv_symlink_to_the_current_interpreter_is_still_probed,0.003,passed
tests.test_mcp_resolver,test_explicit_override_that_fails_is_engine_unavailable,0.003,passed
tests.test_mcp_resolver,test_diagnose_without_override_keeps_the_three_states,0.001,passed
tests.test_mcp_resolver,test_bridge_import_probe_matches_the_bridge,0.014,passed
tests.test_mcp_resolver,test_degraded_initialize_is_version_zero,0.002,passed
tests.test_mcp_resolver,test_degraded_tools_list_only_offers_the_health_tool,0.002,passed
tests.test_mcp_resolver,test_degraded_normal_tool_calls_are_structured_errors,0.002,passed
tests.test_mcp_resolver,test_degraded_refresh_tool_is_a_structured_error_too,0.002,passed
tests.test_mcp_resolver,test_degraded_health_tool_reports_the_gap_without_pretending,0.002,passed
tests.test_mcp_resolver,test_degraded_server_declares_no_resources,0.002,passed
tests.test_mcp_resolver,test_health_in_an_engine_environment,0.002,passed
tests.test_mcp_resolver,test_plugin_version_is_read_from_the_manifest,0.002,passed
tests.test_mcp_resolver,test_provision_pins_the_plugin_version_and_verifies,0.003,passed
tests.test_mcp_resolver,test_provision_failure_is_structured,0.003,passed
tests.test_mcp_resolver,test_provision_half_built_env_is_not_reported_as_success,0.002,passed
tests.test_mcp_stdio,test_engine_mode_reports_the_real_version_and_ui,0.078,passed
tests.test_mcp_stdio,test_engine_mode_serves_the_canvas_resource,0.094,skipped
tests.test_mcp_stdio,test_engine_mode_health_tool_says_ready,0.076,passed
tests.test_mcp_stdio,test_real_stdio_client_supplies_workspace_through_roots,0.076,passed
tests.test_mcp_stdio,test_real_stdio_client_confirms_workspace_through_elicitation,0.079,passed
tests.test_mcp_stdio,test_engine_mode_never_reaches_for_a_browser,0.004,passed
tests.test_mcp_stdio,test_degraded_mode_over_real_stdio,0.245,passed
tests.test_mcp_stdio,test_degraded_mode_health_check_is_actionable,0.267,passed
tests.test_merge_queue_ruleset.TestLocate,test_inspect_finds_by_name_not_id,0.002,passed
tests.test_merge_queue_ruleset.TestLocate,test_missing_ruleset_is_an_error,0.002,passed
tests.test_merge_queue_ruleset.TestLocate,test_multiple_same_name_rulesets_refuse,0.002,passed
tests.test_merge_queue_ruleset.TestLocate,test_tag_ruleset_is_structurally_unreachable,0.002,passed
tests.test_merge_queue_ruleset.TestEnableQueue,test_adds_queue_and_relaxes_strict_keeping_all_contexts,0.002,passed
tests.test_merge_queue_ruleset.TestEnableQueue,test_unknown_rules_survive,0.002,passed
tests.test_merge_queue_ruleset.TestEnableQueue,test_pull_request_rule_survives,0.002,passed
tests.test_merge_queue_ruleset.TestEnableQueue,test_bypass_actors_survive_verbatim_and_are_never_added,0.002,passed
tests.test_merge_queue_ruleset.TestSwitchToGates,test_requires_merge_queue_first,0.002,passed
tests.test_merge_queue_ruleset.TestSwitchToGates,test_requires_strict_already_off,0.002,passed
tests.test_merge_queue_ruleset.TestSwitchToGates,test_contexts_become_exactly_the_three_gates,0.002,passed
tests.test_merge_queue_ruleset.TestSwitchToGates,test_gate_names_match_the_workflow_files,0.003,passed
tests.test_merge_queue_ruleset.TestApply,test_dry_run_and_plan_never_write,0.003,passed
tests.test_merge_queue_ruleset.TestApply,test_apply_without_yes_refuses,0.004,passed
tests.test_merge_queue_ruleset.TestApply,test_apply_enable_queue_puts_the_full_body,0.004,passed
tests.test_merge_queue_ruleset.TestApply,test_apply_refuses_when_ruleset_drifted,0.004,passed
tests.test_merge_queue_ruleset.TestApply,test_switch_refuses_until_gates_ran_green_on_main,0.004,passed
tests.test_merge_queue_ruleset.TestApply,test_switch_refuses_a_non_success_gate,0.004,passed
tests.test_merge_queue_ruleset.TestApply,test_switch_refuses_workflows_without_merge_group,0.004,passed
tests.test_merge_queue_ruleset.TestApply,test_enable_queue_also_requires_merge_group_listeners,0.004,passed
tests.test_merge_queue_ruleset.TestApply,test_switch_happy_path_writes_gates_only,0.004,passed
tests.test_merge_queue_ruleset.TestApply,test_the_put_body_is_recomputed_from_live_state_not_the_plan,0.004,passed
tests.test_merge_queue_ruleset.TestApply,test_a_tampered_plan_that_drops_the_pull_request_rule_is_refused,0.004,passed
tests.test_merge_queue_ruleset.TestApply,test_a_tampered_plan_that_swaps_required_contexts_is_refused,0.004,passed
tests.test_merge_queue_ruleset.TestApply,test_a_plan_that_injects_a_bypass_actor_is_refused,0.004,passed
tests.test_merge_queue_ruleset.TestApply,test_phase_mismatch_between_plan_and_flag_is_refused,0.004,passed
tests.test_merge_queue_ruleset.TestTransformSafety,test_a_transform_that_drops_the_pull_request_rule_is_caught,0.002,passed
tests.test_merge_queue_ruleset.TestTransformSafety,test_conditions_may_not_change,0.002,passed
tests.test_merge_queue_ruleset.TestTransformSafety,test_stable_hash_is_order_insensitive_for_keys,0.002,passed
tests.test_merge_queue_ruleset.TestSetBuildConcurrency,test_changes_only_max_entries_to_build,0.003,passed
tests.test_merge_queue_ruleset.TestSetBuildConcurrency,test_refuses_while_the_canvas_is_still_tracked,0.003,passed
tests.test_merge_queue_ruleset.TestSetBuildConcurrency,test_refuses_while_the_marketplace_still_points_at_the_source_tree,0.004,passed
tests.test_merge_queue_ruleset.TestSetBuildConcurrency,test_refuses_while_the_release_branch_does_not_exist,0.003,passed
tests.test_merge_queue_ruleset.TestSetBuildConcurrency,test_refuses_absurd_values,0.003,passed
tests.test_merge_queue_ruleset.TestSetBuildConcurrency,test_without_yes_nothing_is_written,0.003,passed
tests.test_merge_queue_ruleset.TestSetBuildConcurrency,test_plan_value_and_flag_must_agree,0.003,passed
tests.test_merge_queue_ruleset.TestSetBuildConcurrency,test_a_drifted_ruleset_is_refused,0.003,passed
tests.test_merge_queue_ruleset.TestSetBuildConcurrencySource,test_a_foreign_repository_or_other_path_does_not_count_as_switched,0.005,passed
tests.test_merge_queue_ruleset.TestSetBuildConcurrencySource,test_the_expected_source_matches_brand,0.002,passed
tests.test_merge_queue_workflows,test_the_skip_premise_still_holds,0.002,passed
tests.test_merge_queue_workflows.TestMergeGroupTrigger,test_ci_listens_to_merge_group_checks_requested,0.002,passed
tests.test_merge_queue_workflows.TestMergeGroupTrigger,test_codeql_listens_to_merge_group_checks_requested,0.002,passed
tests.test_merge_queue_workflows.TestMergeGroupTrigger,test_gate_workflows_still_listen_to_pull_request,0.002,passed
tests.test_merge_queue_workflows.TestMergeGroupTrigger,test_non_required_workflows_do_not_join_the_queue,0.004,passed
tests.test_merge_queue_workflows.TestConcurrency,test_group_distinguishes_events,0.002,passed
tests.test_merge_queue_workflows.TestConcurrency,test_cancel_in_progress_only_for_pull_request,0.002,passed
tests.test_merge_queue_workflows.TestConcurrency,test_ci_and_codeql_use_distinct_namespaces,0.002,passed
tests.test_merge_queue_workflows.TestEventFieldAccess,test_pull_request_fields_are_guarded_by_event_checks,0.002,passed
tests.test_merge_queue_workflows.TestEventFieldAccess,test_no_bare_head_ref_or_label_event_usage,0.002,passed
tests.test_merge_queue_workflows.TestGates,test_gate_jobs_exist_with_fixed_names,0.002,passed
tests.test_merge_queue_workflows.TestGates,test_gates_run_on_always,0.002,passed
tests.test_merge_queue_workflows.TestGates,test_gates_run_the_trusted_copy_of_the_verdict,0.002,passed
tests.test_merge_queue_workflows.TestGates,test_fast_gate_needs_matches_required_closed_set,0.002,passed
tests.test_merge_queue_workflows.TestGates,test_integration_gate_needs_matches_required_closed_set,0.002,passed
tests.test_merge_queue_workflows.TestGates,test_fast_gate_covers_the_fast_layer,0.002,passed
tests.test_merge_queue_workflows.TestGates,test_every_fast_lane_job_actually_runs_on_a_plain_pull_request,0.003,passed
tests.test_merge_queue_workflows.TestGates,test_the_desktop_shell_rust_gates_have_an_execution_slot,0.002,passed
tests.test_merge_queue_workflows.TestGates,test_desktop_shell_lints_both_sides_of_the_macos_cfg,0.002,passed
tests.test_merge_queue_workflows.TestGates,test_the_rust_gates_run_on_every_desktop_shell_leg,0.002,passed
tests.test_merge_queue_workflows.TestGates,test_integration_gate_covers_the_heavy_layer,0.002,passed
tests.test_merge_queue_workflows.TestGates,test_codeql_gate_depends_on_analyze,0.002,passed
tests.test_merge_queue_workflows.TestGates,test_codeql_skips_the_sarif_upload_only_on_merge_group,0.002,passed
tests.test_merge_queue_workflows.TestGates,test_every_gate_needs_is_a_real_job,0.002,passed
tests.test_merge_queue_workflows.TestGates,test_integration_gate_defers_only_on_plain_pull_requests,0.002,passed
tests.test_merge_queue_workflows.TestGates,test_full_ci_label_still_triggers_the_heavy_layer,0.002,passed
tests.test_merge_queue_workflows.TestGates,test_heavy_jobs_run_on_merge_group,0.003,passed
tests.test_merge_queue_workflows.TestGates,test_heavy_jobs_do_not_run_on_plain_prs_or_push,0.003,passed
tests.test_merge_queue_workflows.TestGates,test_fast_jobs_cover_pr_and_merge_group_but_not_push,0.002,passed
tests.test_merge_queue_workflows.TestGates,test_backend_split_keeps_all_five_tiers,0.002,passed
tests.test_merge_queue_workflows.TestGates,test_pytest_shards_agree_between_the_matrix_and_the_command[backend-fast],0.002,passed
tests.test_merge_queue_workflows.TestGates,test_pytest_shards_agree_between_the_matrix_and_the_command[backend-platforms],0.002,passed
tests.test_merge_queue_workflows.TestGates,test_unsharded_pytest_lanes_stay_unsharded,0.003,passed
tests.test_merge_queue_workflows.TestGates,test_integration_gate_includes_backend_platforms,0.002,passed
tests.test_merge_queue_workflows.TestGates,test_python_lint_failure_cannot_be_invisible_to_the_gate,0.002,passed
tests.test_merge_queue_workflows.TestHeavyLaneDependencies,test_heavy_jobs_do_not_wait_for_the_backend_fast_verdict,0.003,passed
tests.test_merge_queue_workflows.TestHeavyLaneDependencies,test_heavy_jobs_keep_the_frontend_prescreen,0.003,passed
tests.test_merge_queue_workflows.TestHeavyLaneDependencies,test_heavy_consumers_that_download_an_artifact_must_need_its_producer,0.007,passed
tests.test_merge_queue_workflows.TestHeavyLaneDependencies,test_a_red_backend_fast_still_blocks_the_merge_even_when_every_heavy_job_is_green,0.002,passed
tests.test_merge_queue_workflows.TestPythonLint,test_the_job_exists_with_a_name_that_says_what_broke,0.002,passed
tests.test_merge_queue_workflows.TestPythonLint,test_ruff_version_is_read_from_pyproject_not_hardcoded,0.002,passed
tests.test_merge_queue_workflows.TestPythonLint,test_pyproject_declares_exactly_one_ruff_constraint,0.002,passed
tests.test_merge_queue_workflows.TestPythonLint,test_the_job_stays_cheap,0.002,passed
tests.test_merge_queue_workflows.TestPythonLint,test_rule_selection_lives_in_pyproject_only,0.002,passed
tests.test_merge_queue_workflows.TestPythonLint,test_formatter_is_also_gated,0.002,passed
tests.test_merge_queue_workflows.TestPythonLint,test_lint_and_format_report_independently,0.002,passed
tests.test_merge_queue_workflows.TestPythonLint,test_format_and_lint_exclusions_stay_in_step,0.002,passed
tests.test_merge_queue_workflows.TestPythonLint,test_docstring_code_formatting_stays_off,0.002,passed
tests.test_merge_queue_workflows.TestPythonLint,test_blame_ignore_revs_existence_is_gated_in_ci,0.002,passed
tests.test_merge_queue_workflows.TestPythonLint,test_ci_never_rewrites_the_tree,0.002,passed
tests.test_merge_queue_workflows.TestLandingAudit,test_main_push_runs_only_the_landing_audit,0.002,passed
tests.test_merge_queue_workflows.TestLandingAudit,test_landing_audit_structural_tests_exist,0.002,passed
tests.test_normalize,test_targets_reject_unknown_negative_and_contradictory,0.001,passed
tests.test_normalize,test_width_only_keeps_the_original_aspect_ratio,0.002,passed
tests.test_normalize,test_min_font_only_raises_text_below_the_floor,0.002,passed
tests.test_normalize,test_uniform_font_size_touches_every_size_bearing_prop,0.002,passed
tests.test_normalize,test_font_family_reaches_ticks_and_names_what_it_cannot_reach,0.002,passed
tests.test_normalize,test_merge_patches_never_duplicates_a_key,0.001,passed
tests.test_normalize,test_data_structure_and_style_edits_are_not_authorised_by_a_size_request[axes_0-ylim-value0],0.002,passed
tests.test_normalize,test_data_structure_and_style_edits_are_not_authorised_by_a_size_request[axes_0.lines_0-visible-False],0.002,passed
tests.test_normalize,test_data_structure_and_style_edits_are_not_authorised_by_a_size_request[axes_0.lines_0-color-#ff0000],0.002,passed
tests.test_normalize,test_data_structure_and_style_edits_are_not_authorised_by_a_size_request[axes_0.legend-entry_order-value3],0.002,passed
tests.test_normalize,test_data_structure_and_style_edits_are_not_authorised_by_a_size_request[axes_0.yticks-major_values-value4],0.002,passed
tests.test_normalize,test_data_structure_and_style_edits_are_not_authorised_by_a_size_request[axes_0.title-text-New title],0.002,passed
tests.test_normalize,test_the_users_own_prior_edits_ride_along_unchanged,0.002,passed
tests.test_normalize,test_allowed_set_is_derived_from_targets_and_the_loop_cannot_widen_it,0.002,passed
tests.test_normalize,test_a_side_effect_on_a_protected_property_fails_the_transaction,0.002,passed
tests.test_normalize,test_auto_ticks_may_recompute_but_fixed_ticks_may_not,0.002,passed
tests.test_normalize,test_a_vanished_element_is_a_structure_change,0.002,passed
tests.test_normalize,test_a_font_that_silently_fell_back_is_not_reported_as_applied,0.002,passed
tests.test_normalize,test_mathtext_drawn_by_another_face_counts_as_unresolved,0.002,passed
tests.test_normalize,test_generic_family_requests_are_not_verified_by_name,0.002,passed
tests.test_normalize,test_size_target_is_checked_against_the_rendered_size,0.002,passed
tests.test_normalize,test_issues_are_classified_by_stable_identity_not_by_count,0.001,passed
tests.test_normalize,test_fewer_warnings_do_not_excuse_one_new_severe_occlusion,0.002,passed
tests.test_normalize,test_risk_level_interference_does_not_block_but_certain_does,0.001,passed
tests.test_normalize,test_rules_decided_by_the_users_targets_are_conflicts_not_blockers,0.002,passed
tests.test_normalize,test_cumulative_drift_is_measured_against_b0_not_the_previous_round,0.002,passed
tests.test_normalize,test_budget_only_judges_axes_we_moved_ourselves,0.002,passed
tests.test_normalize,test_an_axes_squeezed_below_the_keep_ratio_is_over_budget,0.002,passed
tests.test_normalize,test_margin_adaptation_reserves_room_for_decorations_within_budget,0.002,passed
tests.test_normalize,test_margin_adaptation_refuses_when_decorations_do_not_fit,0.002,passed
tests.test_normalize,test_margin_adaptation_is_a_no_op_when_nothing_overflows,0.002,passed
tests.test_normalize,test_repair_directions_follow_the_side_that_overflows,0.001,passed
tests.test_normalize,test_legend_candidates_stay_inside_the_axes_and_start_near_the_original,0.002,passed
tests.test_normalize,test_an_externally_anchored_legend_gets_no_candidates,0.002,passed
tests.test_normalize,test_text_overlap_needs_a_real_bite_in_both_directions,0.002,passed
tests.test_normalize,test_entries_of_the_same_legend_never_overlap_each_other,0.001,passed
tests.test_normalize,test_a_subplots_own_inset_is_containment_not_interference,0.002,passed
tests.test_normalize,test_decoration_of_one_subplot_inside_another_is_reported,0.001,passed
tests.test_normalize,test_legend_over_data_is_certain_with_geometry_and_only_a_risk_without,0.002,passed
tests.test_normalize,test_a_legend_beside_the_curve_is_not_flagged,0.002,passed
tests.test_normalize,test_hidden_elements_never_interfere,0.001,passed
tests.test_normalize,test_interference_checks_carry_a_registered_severity_and_message_key,0.003,passed
tests.test_normalize,test_font_names_match_accepts_subset_names_and_rejects_strangers,0.001,passed
tests.test_normalize,test_svg_check_reads_physical_size_and_admits_it_cannot_see_fonts,0.003,passed
tests.test_normalize,test_eps_check_reads_the_bounding_box_with_integer_pt_tolerance,0.003,passed
tests.test_normalize,test_a_crashing_check_becomes_a_failure_not_an_exception,0.003,passed
tests.test_nsis_template,test_no_welcome_page,0.002,passed
tests.test_nsis_template,test_directory_page_is_never_visible,0.002,passed
tests.test_nsis_template,test_start_menu_page_is_never_visible,0.002,passed
tests.test_nsis_template,test_skip_really_aborts,0.001,passed
tests.test_nsis_template,test_license_page_not_introduced,0.001,passed
tests.test_nsis_template,test_progress_and_finish_pages_survive,0.001,passed
tests.test_nsis_template,test_no_log_list_and_no_manual_step_before_finish,0.001,passed
tests.test_nsis_template,test_finish_page_has_no_fake_readme_option,0.001,passed
tests.test_nsis_template,test_finish_page_runs_via_run_as_user,0.001,passed
tests.test_nsis_template,test_user_facing_text_is_localized_for_every_language,0.002,passed
tests.test_nsis_template,test_progress_page_header_is_ours_start_to_finish,0.001,passed
tests.test_nsis_template,test_status_text_is_honest,0.001,passed
tests.test_nsis_template,test_current_user_install_without_admin,0.001,passed
tests.test_nsis_template,test_install_dir_is_localappdata_and_upgrades_keep_old_path,0.001,passed
tests.test_nsis_template,test_shortcut_helpers_and_policy,0.002,passed
tests.test_nsis_template,test_command_line_switches_survive,0.001,passed
tests.test_nsis_template,test_exception_flows_still_have_their_pages,0.001,passed
tests.test_nsis_template,test_no_magplot_migration_in_the_installer,0.001,passed
tests.test_nsis_template,test_payload_and_registration_survive,0.002,passed
tests.test_nsis_template,test_template_exists_with_patch_markers,0.002,passed
tests.test_nsis_template,test_cli_version_pinned_and_in_sync,0.003,passed
tests.test_nsis_template,test_installer_bitmaps_match_the_generator,0.022,passed
tests.test_nsis_template,test_nsis_config_paths_resolve,0.002,passed
tests.test_nsis_template,test_generated_script_has_the_same_two_pages,0.002,skipped
tests.test_nsis_template,test_sidecar_layout_has_a_single_source_of_truth,0.003,passed
tests.test_nsis_template,test_desktop_bundle_carries_the_project_licence,0.002,passed
tests.test_nsis_template,test_generated_script_packs_the_project_licence,0.002,skipped
tests.test_nsis_template,test_install_registers_the_cli_through_the_bundled_binary,0.001,passed
tests.test_nsis_template,test_registration_failure_never_aborts_the_install,0.002,passed
tests.test_nsis_template,test_uninstall_removes_the_manifest_before_deleting_files,0.002,passed
tests.test_nsis_template,test_registration_does_not_need_admin,0.002,passed
tests.test_nsis_template,test_installer_leaves_the_user_path_alone,0.001,passed
tests.test_nsis_template,test_nightly_packaging_does_not_need_a_signing_key,0.002,passed
tests.test_open_script_route,test_existing_artifact_route_skips_probe,0.003,passed
tests.test_open_script_route,test_show_only_script_probes_and_lands_on_runtime_asset,0.003,passed
tests.test_open_script_route,test_multi_figure_hands_pick_to_ui_not_first_stem,0.004,passed
tests.test_open_script_route,test_stem_flag_selects_explicitly,0.003,passed
tests.test_open_script_route,test_unknown_stem_is_invalid_stem,0.003,passed
tests.test_open_script_route,test_no_probe_with_nothing_registered_says_script_no_figure,0.003,passed
tests.test_open_script_route,test_stale_same_stem_file_does_not_hijack_a_pyplot_capture,0.004,passed
tests.test_open_script_route,test_probe_failures_map_to_stable_codes[script_no_figure-script_no_figure],0.003,passed
tests.test_open_script_route,test_probe_failures_map_to_stable_codes[script_probe_failed-script_probe_failed],0.003,passed
tests.test_open_script_route,test_probe_failures_map_to_stable_codes[execution_timeout-execution_timeout],0.004,passed
tests.test_open_script_route,test_probe_failures_map_to_stable_codes[missing_dependency-native_run_required],0.003,passed
tests.test_open_script_route,test_captured_but_unregistered_is_runtime_asset_failed,0.003,passed
tests.test_open_script_route,test_stem_conflict_keeps_its_own_code,0.003,passed
tests.test_open_script_route,test_remote_409_maps_to_probe_in_progress,0.002,passed
tests.test_open_script_route,test_remote_probe_returns_none_without_instance,0.001,passed
tests.test_open_script_route,test_desktop_argv_carries_pick_for_multi_figure,0.001,passed
tests.test_open_script_route,test_browser_url_carries_pick,0.001,passed
tests.test_open_script_route,test_macos_open_argv_reuses_the_contract,0.001,passed
tests.test_open_script_route,test_open_target_multi_without_ui_requires_explicit_choice,0.003,passed
tests.test_open_script_route,test_open_target_multi_launches_the_picker,0.003,passed
tests.test_open_script_route,test_open_target_single_probe_lands_on_stem,0.003,passed
tests.test_open_script_route,test_stem_flag_rejected_for_non_script_targets,0.003,passed
tests.test_open_script_route,test_cli_passes_probe_flags,0.004,passed
tests.test_open_script_route,test_cli_probe_executes_once_and_handoff_never_reruns,0.393,passed
tests.test_package,test_package_roundtrip,0.008,passed
tests.test_package,test_package_open_reports_missing_and_drift,0.009,passed
tests.test_package,test_package_schema3_collects_assets_across_canvases,0.007,passed
tests.test_package,test_package_open_keys_off_structure_not_kind_or_extension,0.006,passed
tests.test_package,test_package_rejects_bad_zip,0.005,passed
tests.test_package,test_export_writes_proof_report,0.006,passed
tests.test_package_lookup,test_lookup_argv_is_pinned,0.002,passed
tests.test_package_lookup,test_the_option_terminator_sits_immediately_before_the_name,0.002,passed
tests.test_package_lookup,test_a_dash_leading_name_can_never_reach_argv[-i],0.002,passed
tests.test_package_lookup,test_a_dash_leading_name_can_never_reach_argv[-r],0.002,passed
tests.test_package_lookup,test_a_dash_leading_name_can_never_reach_argv[--index-url=http://evil.example/simple],0.002,passed
tests.test_package_lookup,test_a_dash_leading_name_can_never_reach_argv[--extra-index-url],0.002,passed
tests.test_package_lookup,test_a_dash_leading_name_can_never_reach_argv[--trusted-host],0.002,passed
tests.test_package_lookup,test_a_dash_leading_name_can_never_reach_argv[-],0.002,passed
tests.test_package_lookup,test_a_dash_leading_name_can_never_reach_argv[--],0.002,passed
tests.test_package_lookup,test_only_the_constant_alphabet_gets_through[lmfit;whoami],0.002,passed
tests.test_package_lookup,test_only_the_constant_alphabet_gets_through[lmfit rm],0.002,passed
tests.test_package_lookup,test_only_the_constant_alphabet_gets_through[lmfit`whoami`],0.002,passed
tests.test_package_lookup,test_only_the_constant_alphabet_gets_through[lmfit$(id)],0.002,passed
tests.test_package_lookup,test_only_the_constant_alphabet_gets_through[lmfit\n--index-url=http://evil],0.002,passed
tests.test_package_lookup,test_only_the_constant_alphabet_gets_through[lmfit\x00],0.002,passed
tests.test_package_lookup,test_only_the_constant_alphabet_gets_through[LMFIT],0.002,passed
tests.test_package_lookup,test_only_the_constant_alphabet_gets_through[lmfit_x],0.002,passed
tests.test_package_lookup,test_only_the_constant_alphabet_gets_through[lmfit.x],0.002,passed
tests.test_package_lookup,test_only_the_constant_alphabet_gets_through[lm\xe9fit],0.002,passed
tests.test_package_lookup,test_only_the_constant_alphabet_gets_through[],0.002,passed
tests.test_package_lookup,test_only_the_constant_alphabet_gets_through[   ],0.002,passed
tests.test_package_lookup,test_the_argv_name_is_rebuilt_and_never_the_input_string,0.009,passed
tests.test_package_lookup,test_a_normalised_name_survives_the_rebuild_byte_for_byte[lmfit],0.002,passed
tests.test_package_lookup,test_a_normalised_name_survives_the_rebuild_byte_for_byte[scikit-learn],0.002,passed
tests.test_package_lookup,test_a_normalised_name_survives_the_rebuild_byte_for_byte[numpy],0.002,passed
tests.test_package_lookup,test_a_normalised_name_survives_the_rebuild_byte_for_byte[a],0.002,passed
tests.test_package_lookup,test_a_normalised_name_survives_the_rebuild_byte_for_byte[x0],0.002,passed
tests.test_package_lookup,test_a_normalised_name_survives_the_rebuild_byte_for_byte[a-b-c],0.002,passed
tests.test_package_lookup,test_a_normalised_name_survives_the_rebuild_byte_for_byte[0x],0.002,passed
tests.test_package_lookup,test_lookup_runs_a_list_argv_and_never_a_shell,0.008,passed
tests.test_package_lookup,test_a_hostile_name_dies_before_any_subprocess[-r requirements.txt],0.003,passed
tests.test_package_lookup,test_a_hostile_name_dies_before_any_subprocess[--index-url http://evil.example/simple],0.003,passed
tests.test_package_lookup,test_a_hostile_name_dies_before_any_subprocess[https://evil.example/x.whl],0.003,passed
tests.test_package_lookup,test_a_hostile_name_dies_before_any_subprocess[git+https://evil.example/x],0.003,passed
tests.test_package_lookup,test_a_hostile_name_dies_before_any_subprocess[file:///etc/passwd],0.003,passed
tests.test_package_lookup,test_a_hostile_name_dies_before_any_subprocess[../../etc/passwd],0.003,passed
tests.test_package_lookup,test_a_hostile_name_dies_before_any_subprocess[pkg @ https://evil.example/x.whl],0.003,passed
tests.test_package_lookup,test_a_hostile_name_dies_before_any_subprocess[pkg[extra]],0.003,passed
tests.test_package_lookup,test_a_hostile_name_dies_before_any_subprocess[pkg; os_name=='nt'],0.003,passed
tests.test_package_lookup,test_a_hostile_name_dies_before_any_subprocess[pkg && rm -rf /],0.003,passed
tests.test_package_lookup,test_a_hostile_name_dies_before_any_subprocess[pkg`whoami`],0.003,passed
tests.test_package_lookup,test_a_hostile_name_dies_before_any_subprocess[$(whoami)],0.003,passed
tests.test_package_lookup,test_a_hostile_name_dies_before_any_subprocess[],0.003,passed
tests.test_package_lookup,test_a_hostile_name_dies_before_any_subprocess[   ],0.003,passed
tests.test_package_lookup,test_a_version_specifier_is_refused,0.003,passed
tests.test_package_lookup,test_the_name_is_normalised_before_it_reaches_pip,0.004,passed
tests.test_package_lookup,test_offline_is_reported_when_the_index_cannot_be_reached,0.004,passed
tests.test_package_lookup,test_not_found_is_reported_when_the_index_answered_and_had_no_such_name,0.004,passed
tests.test_package_lookup,test_the_network_verdict_wins_over_the_not_found_verdict,0.002,passed
tests.test_package_lookup,test_timeout_is_its_own_code_and_comes_from_a_structural_signal,0.004,passed
tests.test_package_lookup,test_an_unreadable_answer_is_a_failure_not_an_empty_result,0.004,passed
tests.test_package_lookup,test_without_any_python_lookup_fails_instead_of_pretending,0.003,passed
tests.test_package_lookup,test_the_four_lookup_codes_are_a_closed_set,0.002,passed
tests.test_package_lookup,test_a_found_package_keeps_pips_version_order,0.004,passed
tests.test_package_lookup,test_installed_answers_about_the_target_environment_only,0.003,passed
tests.test_package_lookup,test_installed_comes_from_the_managed_env_when_there_is_one,0.004,passed
tests.test_package_lookup,test_source_has_three_values_because_unknown_is_one_of_them[True-custom_index],0.004,passed
tests.test_package_lookup,test_source_has_three_values_because_unknown_is_one_of_them[False-pypi],0.004,passed
tests.test_package_lookup,test_source_has_three_values_because_unknown_is_one_of_them[None-unknown],0.004,passed
tests.test_package_lookup,test_the_response_carries_no_paths_no_urls_and_no_pip_output,0.004,passed
tests.test_package_lookup,test_the_version_table_is_bounded,0.004,passed
tests.test_package_lookup,test_parsing_reads_only_the_two_prefixes_it_knows,0.002,passed
tests.test_package_lookup,test_lookup_is_registered_and_is_not_public,0.002,passed
tests.test_package_lookup,test_lookup_endpoint_returns_the_payload,0.005,passed
tests.test_package_lookup,test_lookup_endpoint_status_matches_the_next_step[1-ERROR: No matching distribution found for tavotto-no-such-pkg-xyz\n-False-package_lookup_not_found-404],0.005,passed
