classname,name,time_seconds,outcome
tests.test_browser_session,test_load_failures_carry_stable_codes[missing_file-open('data.csv').read()-missing_file],0.223,passed
tests.test_browser_session,test_load_failures_carry_stable_codes[crash-raise RuntimeError('boom')-script_error],0.226,passed
tests.test_browser_session,test_no_figure_is_ok_with_empty_list,0.223,passed
tests.test_browser_session,test_oversized_source_is_rejected,0.225,passed
tests.test_browser_session,test_commands_before_load_are_bad_request,0.225,passed
tests.test_browser_session,test_second_load_in_one_session_is_refused,0.247,passed
tests.test_browser_session,test_workspace_source_hash_equals_the_input_and_survives_edits,0.365,passed
tests.test_browser_session,test_tampered_workspace_source_is_reported_not_hidden,0.251,passed
tests.test_browser_session,test_safe_name_is_stateless_and_answerable_before_any_user_code,0.222,passed
tests.test_browser_session,test_source_status_before_load_is_bad_request,0.223,passed
tests.test_browser_session,test_manifest_values_are_plain_json,0.328,passed
tests.test_bundled_runtime,test_env_override_wins_over_everything,0.002,passed
tests.test_bundled_runtime,test_frozen_app_finds_runtime_next_to_meipass,0.001,passed
tests.test_bundled_runtime,test_frozen_app_falls_back_to_exe_dir_layouts,0.001,passed
tests.test_bundled_runtime,test_source_tree_looks_at_repo_root,0.001,passed
tests.test_bundled_runtime,test_no_runtime_is_not_an_error_outside_windows_desktop,0.001,passed
tests.test_bundled_runtime,test_missing_runtime_on_windows_desktop_is_reported,0.001,passed
tests.test_bundled_runtime,test_broken_runtime_on_windows_desktop_is_invalid_not_missing,0.001,passed
tests.test_bundled_runtime,test_manifest_with_unknown_schema_is_rejected,0.001,passed
tests.test_bundled_runtime,test_manifest_shape_is_validated[bad0],0.001,passed
tests.test_bundled_runtime,test_manifest_shape_is_validated[bad1],0.001,passed
tests.test_bundled_runtime,test_manifest_shape_is_validated[bad2],0.001,passed
tests.test_bundled_runtime,test_corrupt_manifest_json_does_not_crash,0.001,passed
tests.test_bundled_runtime,test_manifest_reports_pinned_package_versions,0.001,passed
tests.test_bundled_runtime,test_runtime_python_layout_per_platform,0.001,passed
tests.test_bundled_runtime,test_same_python_is_case_and_separator_insensitive_on_windows,0.001,passed
tests.test_bundled_runtime,test_paths_with_chinese_and_spaces_work,0.001,passed
tests.test_bundled_runtime,test_bundled_runtime_is_used_when_nothing_else_configured,0.002,passed
tests.test_bundled_runtime,test_env_override_beats_bundled,0.002,passed
tests.test_bundled_runtime,test_user_configured_interpreter_beats_bundled,0.002,passed
tests.test_bundled_runtime,test_managed_venv_is_labelled_apart_from_user_choice,0.002,passed
tests.test_bundled_runtime,test_bundled_sits_before_system_python,0.002,passed
tests.test_bundled_runtime,test_source_tree_still_prefers_its_own_interpreter,0.001,passed
tests.test_bundled_runtime,test_system_probe_remains_as_compatibility_fallback,0.001,passed
tests.test_bundled_runtime,test_source_of_classifies_without_probing,0.001,passed
tests.test_bundled_runtime,test_desktop_missing_runtime_raises_machine_readable_code,0.001,passed
tests.test_bundled_runtime,test_runtime_present_but_imports_fail_is_caught,0.003,passed
tests.test_bundled_runtime,test_probe_packages_reports_none_for_broken_interpreter,0.003,passed
tests.test_bundled_runtime,test_missing_dependency_is_recognised_from_traceback,0.001,passed
tests.test_bundled_runtime,test_bundled_worker_never_writes_into_the_install_dir,0.001,passed
tests.test_bundled_runtime,test_only_the_bundled_runtime_gets_b_flag,0.002,passed
tests.test_bundled_runtime,test_bootstrap_status_says_bundled_and_offers_no_install,0.002,passed
tests.test_bundled_runtime,test_bootstrap_never_builds_a_venv_out_of_the_embedded_python,0.002,passed
tests.test_bundled_runtime,test_desktop_install_refuses_and_tells_user_to_reinstall,0.001,passed
tests.test_bundled_runtime,test_source_mode_bootstrap_behaviour_is_unchanged,0.002,passed
tests.test_bundled_runtime,test_environment_endpoint_exposes_source_and_runtime,0.556,passed
tests.test_bundled_runtime,test_environment_probe_reports_each_package,0.199,passed
tests.test_bundled_runtime,test_install_endpoint_tells_desktop_users_to_reinstall,0.041,passed
tests.test_bundled_runtime,test_render_failure_carries_missing_module,0.005,passed
tests.test_bundled_runtime,test_which_install_shapes_are_expected_to_ship_a_runtime[nt-win32-True-True],0.004,passed
tests.test_bundled_runtime,test_which_install_shapes_are_expected_to_ship_a_runtime[posix-darwin-True-True],0.002,passed
tests.test_bundled_runtime,test_which_install_shapes_are_expected_to_ship_a_runtime[posix-linux-True-False],0.002,passed
tests.test_bundled_runtime,test_which_install_shapes_are_expected_to_ship_a_runtime[nt-win32-False-False],0.002,passed
tests.test_bundled_runtime,test_which_install_shapes_are_expected_to_ship_a_runtime[posix-darwin-False-False],0.002,passed
tests.test_bundled_runtime,test_macos_desktop_missing_runtime_reports_reinstall_not_install_python,0.002,passed
tests.test_bundled_runtime,test_wrong_arch_runtime_is_invalid_not_silently_used,0.002,passed
tests.test_bundled_runtime,test_wrong_os_runtime_is_invalid,0.002,passed
tests.test_bundled_runtime,test_arch_aliases_are_normalised_before_comparing,0.002,passed
tests.test_bundled_runtime,test_unknown_host_arch_does_not_condemn_a_good_runtime,0.002,passed
tests.test_bundled_runtime,test_host_arch_can_be_overridden_for_cross_checks,0.001,passed
tests.test_bundled_runtime,test_manifest_without_platform_block_is_rejected,0.002,passed
tests.test_bundled_runtime,test_both_runtime_layouts_are_recognised[windows-python.exe],0.002,passed
tests.test_bundled_runtime,test_both_runtime_layouts_are_recognised[posix-bin/python3],0.002,passed
tests.test_bundled_runtime,test_runtime_python_stays_a_pure_function,0.001,passed
tests.test_bundled_runtime,test_explicit_runtime_dir_override_is_exclusive,0.001,passed
tests.test_bundled_runtime,test_macos_desktop_uses_bundled_runtime_by_default,0.002,passed
tests.test_bundled_runtime,test_macos_user_choice_still_beats_the_bundled_runtime,0.002,passed
tests.test_bundled_runtime,test_bundled_child_env_drops_hostile_python_vars,0.001,passed
tests.test_bundled_runtime,test_bundled_runtime_never_writes_into_a_signed_app_bundle,0.001,passed
tests.test_bundled_runtime,test_child_env_never_redirects_the_bytecode_cache,0.001,passed
tests.test_cla_workflow_contract.TestClaWorkflowContract,test_job_exists_with_a_pinned_name,0.001,passed
tests.test_cla_workflow_contract.TestClaWorkflowContract,test_runs_on_pull_request,0.001,passed
tests.test_cla_workflow_contract.TestClaWorkflowContract,test_runs_on_merge_group_too,0.001,passed
tests.test_cla_workflow_contract.TestClaWorkflowContract,test_feeds_the_fast_gate_without_a_new_required_context,0.001,passed
tests.test_cla_workflow_contract.TestClaWorkflowContract,test_gate_script_and_policy_exist,0.001,passed
tests.test_cla_workflow_contract.TestClaPaginationContract,test_workflow_verifies_the_commit_count_itself,0.001,passed
tests.test_cla_workflow_contract.TestClaPaginationContract,test_workflow_does_not_use_slurp,0.001,passed
tests.test_cla_workflow_contract.TestClaWorkflowSecurity,test_does_not_use_pull_request_target,0.001,passed
tests.test_cla_workflow_contract.TestClaWorkflowSecurity,test_workflow_is_not_triggered_by_pull_request_target,0.001,passed
tests.test_cla_workflow_contract.TestClaWorkflowSecurity,test_does_not_checkout_pr_code,0.001,passed
tests.test_cla_workflow_contract.TestClaWorkflowSecurity,test_does_not_execute_anything_from_the_pr,0.001,passed
tests.test_cla_workflow_contract.TestClaWorkflowSecurity,test_trusted_inputs_come_from_the_default_branch,0.001,passed
tests.test_cla_workflow_contract.TestClaWorkflowSecurity,test_permissions_are_minimal,0.001,passed
tests.test_cla_workflow_contract.TestClaWorkflowSecurity,test_third_party_actions_are_pinned_to_full_sha,0.001,passed
tests.test_cla_workflow_contract.TestClaWorkflowSecurity,test_no_secrets_are_referenced,0.001,passed
tests.test_cmap_facts,test_custom_colormap_is_described_not_offered_as_a_writable_option,0.781,passed
tests.test_cmap_facts,test_custom_is_judged_by_the_object_not_by_the_default_name,0.678,passed
tests.test_cmap_facts,test_the_colorbar_of_a_custom_colormap_carries_the_same_facts,0.671,passed
tests.test_cmap_facts,test_a_custom_colormap_wearing_a_registered_name_is_still_custom,1.358,passed
tests.test_cmap_facts,test_a_registered_custom_colormap_is_a_writable_value,1.345,passed
tests.test_cmap_facts,test_registered_but_unlisted_colormap_stays_selectable_and_gets_a_gradient,0.679,passed
tests.test_cmap_facts,test_whitelisted_colormap_sends_no_facts,0.678,passed
tests.test_cmap_facts,test_switching_away_reports_the_custom_original_on_both_gids,2.024,passed
tests.test_cmap_facts,test_original_is_only_reported_when_it_is_off_the_whitelist,0.679,passed
tests.test_codex_plugin,test_manifest_lives_where_codex_looks,0.002,passed
tests.test_codex_plugin,test_manifest_version_tracks_the_product,0.001,passed
tests.test_codex_plugin,test_declared_asset_paths_exist,0.001,passed
tests.test_codex_plugin,test_marketplace_points_at_the_plugin,0.001,passed
tests.test_codex_plugin,test_marketplace_policy_uses_values_codex_accepts,0.001,passed
tests.test_codex_plugin,test_skill_frontmatter_is_wellformed,0.001,passed
tests.test_codex_plugin,test_skill_states_the_script_must_sit_next_to_the_figure,0.001,passed
tests.test_codex_plugin,test_skill_asks_the_three_setup_questions,0.001,passed
tests.test_codex_plugin,test_skill_forbids_uninvited_decoration,0.001,passed
tests.test_codex_plugin,test_skill_keeps_multi_panel_inside_matplotlib,0.001,passed
tests.test_codex_plugin,test_skill_no_longer_reinstalls_the_plugin_every_session,0.002,passed
tests.test_codex_plugin,test_skill_entry_checks_health_first_and_never_installs_when_healthy,0.001,passed
